1647740703.7534697,2147483647,21.50,56.00
1647741603.8068662,2147483647,21.40,56.00
1647742503.8983343,2147483647,21.30,55.00
1647743403.0823886,2147483647,21.40,55.00
1647744303.4352906,2147483647,21.60,55.00
1647745203.7393718,2147483647,20.90,58.00
1647746104.0272632,2147483647,20.90,57.00
1647747003.3752635,2147483647,21.10,57.00
1647747903.6424358,2147483647,20.80,58.00
1647748803.9514773,2147483647,20.90,58.00
1647749703.2013767,2147483647,21.00,58.00
1647750603.3856997,2147483647,21.10,58.00
1647751503.5198212,2147483647,21.00,59.00
1647752403.5336862,2147483647,20.80,59.00
1647753303.7954698,2147483647,20.80,60.00
1647754203.981535,2147483647,20.90,60.00
1647755103.1363358,2147483647,20.70,60.00
1647756003.3433118,2147483647,20.60,60.00
1647756903.5540152,2147483647,20.80,60.00
1647757803.8900337,2147483647,21.40,58.00
1647758703.209777,2147483647,21.30,58.00
1647759603.5637233,2147483647,21.20,58.00
1647760503.9074888,2147483647,21.20,58.00
1647761403.0456607,2147483647,21.10,58.00
1647762303.033407,2147483647,21.10,58.00
1647763203.0445135,2147483647,21.00,59.00
1647764103.9737606,2147483647,21.00,59.00
1647765003.3110256,2147483647,20.90,59.00
1647765903.659797,2147483647,20.90,58.00
1647766804.0168192,2147483647,20.80,58.00
1647767703.3379486,2147483647,20.70,57.00
1647768603.6900651,2147483647,20.50,57.00
1647769503.8576307,2147483647,20.40,57.00
1647770402.8857088,2147483647,20.30,57.00
1647771303.8309681,2147483647,20.30,57.00
1647772204.1073136,2147483647,20.20,57.00
1647773103.45821,2147483647,20.10,57.00
1647774003.8096051,2147483647,20.10,57.00
1647774903.8432274,2147483647,20.00,57.00
1647775803.1023073,2147483647,19.90,57.00
1647776703.4465938,2147483647,19.80,57.00
1647777603.8005614,2147483647,19.70,58.00
1647778504.1622703,2147483647,19.70,58.00
1647779403.5098045,2147483647,19.80,58.00
1647780303.8579187,2147483647,19.90,58.00
1647781204.2140744,2147483647,19.90,58.00
1647782103.5291536,2147483647,19.90,58.00
1647783003.8910592,2147483647,19.80,58.00
1647783903.2356653,2147483647,19.80,58.00
1647784803.5912404,2147483647,19.80,58.00
1647785703.9432309,2147483647,19.90,58.00
1647786603.1801484,2147483647,20.60,57.00
1647787503.4254262,2147483647,22.00,54.00
1647788403.7309525,2147483647,23.30,52.00
1647789303.9261036,2147483647,24.30,49.00
1647790203.0099053,2147483647,25.30,47.00
1647791103.310025,2147483647,26.20,46.00
1647792003.662304,2147483647,26.80,45.00
1647792903.9915462,2147483647,27.30,46.00
1647793803.3178434,2147483647,27.60,43.00
1647794703.6714058,2147483647,26.80,43.00
1647795604.025118,2147483647,27.90,41.00
1647796503.2327142,2147483647,27.90,41.00
1647797403.510378,2147483647,27.20,42.00
1647798303.8591094,2147483647,27.90,44.00
1647799203.1676297,2147483647,27.70,43.00
1647800103.5165744,2147483647,27.70,43.00
1647801003.8343801,2147483647,26.90,45.00
1647801904.1856482,2147483647,26.60,45.00
1647802803.4544587,2147483647,25.90,45.00
1647803703.7572587,2147483647,24.80,47.00
1647804604.0950387,2147483647,24.50,47.00
1647805504.1629431,2147483647,24.20,48.00
1647806404.0712502,2147483647,24.10,48.00
1647807303.9822266,2147483647,24.00,48.00
1647808203.8974895,2147483647,24.00,48.00
1647809103.8099937,2147483647,24.00,48.00
1647810003.9273565,2147483647,24.00,48.00
1647810903.1664715,2147483647,24.10,47.00
1647811804.1034834,2147483647,24.10,47.00
1647812704.0143542,2147483647,24.10,47.00
1647813603.9264083,2147483647,24.10,47.00
1647814503.849112,2147483647,24.10,48.00
1647815403.8539844,2147483647,24.10,48.00
1647816303.7784193,2147483647,23.90,47.00
1647817204.123415,2147483647,23.70,48.00
1647818103.4500446,2147483647,23.60,48.00
1647819003.8021438,2147483647,23.60,48.00
1647819903.147818,2147483647,23.50,48.00
1647820803.5033166,2147483647,23.30,48.00
1647821703.6522777,2147483647,23.20,48.00
1647822604.577328,2147483647,23.10,48.00
1647823504.4763496,2147483647,23.10,48.00
1647824403.5356474,2147483647,22.90,48.00
1647825303.723652,2147483647,22.70,48.00
1647826203.8460803,2147483647,22.50,49.00
1647827103.1743515,2147483647,22.30,49.00
1647828004.1460774,2147483647,22.00,49.00
1647828903.281834,2147483647,21.70,50.00
1647829803.638936,2147483647,21.50,51.00
1647830702.9777997,2147483647,21.40,52.00
1647831603.3416915,2147483647,21.30,52.00
1647832503.6950214,2147483647,21.20,52.00
1647833403.0100477,2147483647,21.10,53.00
1647834303.3636367,2147483647,21.10,53.00
1647835203.638389,2147483647,21.10,53.00
1647836103.9201005,2147483647,21.00,54.00
1647837003.2702487,2147483647,20.90,54.00
1647837903.575533,2147483647,20.80,54.00
1647838804.494004,2147483647,20.80,54.00
1647839703.699135,2147483647,20.70,54.00
1647840604.0515332,2147483647,20.70,54.00
1647841503.366917,2147483647,20.60,53.00
1647842403.7119682,2147483647,20.60,51.00
1647843302.9596052,2147483647,20.70,49.00
1647844203.9191985,2147483647,20.90,48.00
1647845103.1223183,2147483647,20.90,46.00
1647846003.2190309,2147483647,21.00,43.00
1647846903.2080379,2147483647,21.00,42.00
1647847803.5060177,2147483647,21.00,40.00
1647848703.7890959,2147483647,21.00,38.00
1647849603.9580164,2147483647,21.00,36.00
1647850503.8742297,2147483647,21.10,35.00
1647851402.8778973,2147483647,21.00,37.00
1647852303.8492756,2147483647,20.70,41.00
1647853203.0262368,2147483647,20.50,45.00
1647854103.207454,2147483647,20.20,47.00
1647855003.1532176,2147483647,20.10,49.00
1647855903.3260782,2147483647,19.90,50.00
1647856803.679199,2147483647,19.80,50.00
1647857704.0335526,2147483647,19.80,51.00
1647858603.3829596,2147483647,19.80,51.00
1647859503.7264235,2147483647,19.70,51.00
1647860404.0877001,2147483647,19.50,52.00
1647861303.4076061,2147483647,19.70,52.00
1647862203.6309602,2147483647,19.90,52.00
1647863103.567532,2147483647,19.80,53.00
1647864004.5394304,2147483647,19.80,53.00
1647864903.698147,2147483647,19.80,54.00
1647865803.0392032,2147483647,19.80,55.00
1647866703.3914788,2147483647,19.80,55.00
1647867603.7540457,2147483647,19.80,55.00
1647868504.105227,2147483647,19.70,55.00
1647869403.4261503,2147483647,19.80,55.00
1647870303.7823231,2147483647,19.60,55.00
1647871204.1343632,2147483647,19.60,55.00
1647872103.4817421,2147483647,19.80,55.00
1647873003.833284,2147483647,20.40,55.00
1647873903.0181582,2147483647,21.20,53.00
1647874803.3182867,2147483647,22.50,50.00
1647875703.5953622,2147483647,23.70,48.00
1647876603.8941925,2147483647,24.50,49.00
1647877503.0863543,2147483647,25.40,46.00
1647878403.4035118,2147483647,26.20,43.00
1647879303.7573524,2147483647,26.60,42.00
1647880204.0669632,2147483647,25.40,44.00
1647881103.1873696,2147483647,24.80,45.00
1647882003.4742632,2147483647,25.20,47.00
1647882903.8298633,2147483647,25.50,47.00
1647883803.1777422,2147483647,25.90,46.00
1647884703.3941302,2147483647,26.30,45.00
1647885603.7472737,2147483647,26.50,44.00
1647886504.10313,2147483647,27.40,43.00
1647887403.4236646,2147483647,27.70,42.00
1647888303.7803128,2147483647,27.60,42.00
1647889203.1296306,2147483647,26.80,44.00
1647890103.4811654,2147483647,26.10,46.00
1647891003.799695,2147483647,25.80,47.00
1647891904.151484,2147483647,25.60,47.00
1647892804.2901375,2147483647,25.40,48.00
1647893704.202345,2147483647,25.30,48.00
1647894604.241861,2147483647,25.20,49.00
1647895503.426889,2147483647,25.00,49.00
1647896404.3792422,2147483647,25.00,49.00
1647897304.3140314,2147483647,24.90,50.00
1647898203.6310587,2147483647,24.90,50.00
1647899103.6778147,2147483647,24.80,50.00
1647900003.8431823,2147483647,24.90,50.00
1647900903.194276,2147483647,24.90,50.00
1647901803.537979,2147483647,24.90,50.00
1647902703.667845,2147483647,24.80,49.00
1647903604.588837,2147483647,24.90,49.00
1647904504.5017319,2147483647,24.90,48.00
1647905403.669577,2147483647,24.80,47.00
1647906304.0312512,2147483647,24.80,46.00
1647907203.359775,2147483647,24.70,46.00
1647908103.7077036,2147483647,24.70,46.00
1647909004.0595927,2147483647,24.70,47.00
1647909903.4119256,2147483647,24.50,47.00
1647910803.4715602,2147483647,24.50,49.00
1647911703.5367723,2147483647,24.40,49.00
1647912604.46295,2147483647,24.20,49.00
1647913504.4216979,2147483647,23.80,49.00
1647914403.6660557,2147483647,23.40,50.00
1647915304.021691,2147483647,23.40,50.00
1647916203.3423128,2147483647,23.20,50.00
1647917103.6862311,2147483647,23.20,50.00
1647918003.97916,2147483647,23.10,50.00
1647918903.2196822,2147483647,22.90,50.00
1647919803.3504248,2147483647,22.70,50.00
1647920703.5303688,2147483647,22.80,50.00
1647921603.6683154,2147483647,22.80,50.00
1647922502.9415636,2147483647,22.50,51.00
1647923403.2035813,2147483647,22.80,50.00
1647924303.4575906,2147483647,19.60,67.00
1647925203.694142,2147483647,19.90,62.00
1647926104.0446014,2147483647,19.80,61.00
1647927003.3938808,2147483647,19.70,61.00
1647927903.745265,2147483647,19.60,61.00
1647928804.097558,2147483647,19.60,60.00
1647929703.4175715,2147483647,19.60,59.00
1647930603.739104,2147483647,20.00,58.00
1647931503.0833907,2147483647,19.30,59.00
1647932403.3709922,2147483647,19.50,58.00
1647933303.691402,2147483647,19.90,57.00
1647934204.00734,2147483647,19.30,58.00
1647935103.331065,2147483647,19.60,57.00
1647936003.5950806,2147483647,19.40,58.00
1647936903.8354323,2147483647,18.70,59.00
1647937803.1820934,2147483647,19.40,58.00
1647938703.5338569,2147483647,19.30,59.00
1647939603.8877838,2147483647,19.70,58.00
1647940503.2109702,2147483647,19.40,59.00
1647941403.5623188,2147483647,19.60,58.00
1647942303.915648,2147483647,19.60,59.00
1647943203.1744506,2147483647,19.40,60.00
1647944103.4817693,2147483647,18.60,61.00
1647945003.797161,2147483647,18.40,62.00
1647945903.0983493,2147483647,19.50,60.00
1647946803.4517086,2147483647,19.40,60.00
1647947703.7573192,2147483647,19.40,60.00
1647948603.0660195,2147483647,19.30,61.00
1647949503.422337,2147483647,19.30,61.00
1647950403.775299,2147483647,19.30,61.00
1647951304.1314733,2147483647,19.30,61.00
1647952203.4536088,2147483647,19.30,61.00
1647953103.8063943,2147483647,19.40,60.00
1647954003.1553557,2147483647,19.40,61.00
1647954903.5059452,2147483647,19.40,60.00
1647955803.8582883,2147483647,19.30,60.00
1647956703.1791437,2147483647,19.30,60.00
1647957603.5342739,2147483647,19.20,60.00
1647958503.8592384,2147483647,19.10,61.00
1647959403.2049904,2147483647,19.80,60.00
1647960303.53509,2147483647,19.70,60.00
1647961203.8861182,2147483647,19.90,61.00
1647962103.0232837,2147483647,20.40,61.00
1647963003.3781128,2147483647,20.80,61.00
1647963903.7273998,2147483647,21.20,61.00
1647964804.081843,2147483647,21.60,59.00
1647965703.404935,2147483647,22.00,60.00
1647966603.6743934,2147483647,22.10,58.00
1647967504.0303755,2147483647,22.90,56.00
1647968403.1867175,2147483647,23.30,55.00
1647969303.5516675,2147483647,23.70,54.00
1647970203.8877745,2147483647,23.80,53.00
1647971103.0116978,2147483647,24.00,53.00
1647972003.1723297,2147483647,24.40,52.00
1647972903.1902106,2147483647,23.80,51.00
1647973803.2731407,4701717,24.50,52.00
1647974703.3224652,4732198,24.30,51.00
1647975603.5180426,4959032,23.70,53.00
